ID1	ZAVSIF	ZAVKATEGNAC	PREDMETNIK	ZAVSIFMAT	ID	MAT_ID	PROGRAM_ID	RAZRED	RAZRED_OZNAKA	DELEZ	ST_UC	ST_DEK	ST_ROM	ST_ODL_USM	ST_OPB	JEZIK_1	JEZIK_2	REGIJA	TIP
continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	string
																		class	meta
462.0	925.0	2010.0	A	135.0	1040923.0	1040923.0	3803.0	20.0	A	1.0	25.0	12.0	0.0	5.0	0.0	1487.0	0.0	Goriška	1.0
469.0	3547.0	2010.0	A	136.0	1040683.0	1040683.0	3803.0	14.0	A	1.0	27.0	10.0	0.0	1.0	21.0	0.0	0.0	Goriška	1.0
470.0	357.0	2010.0	A	136.0	1040694.0	1040694.0	3803.0	16.0	A	1.0	21.0	9.0	0.0	0.0	12.0	1487.0	0.0	Goriška	1.0
471.0	9854.0	2010.0	A	136.0	1040673.0	1040673.0	3803.0	12.0	A	1.0	24.0	12.0	0.0	0.0	24.0	0.0	0.0	Jugovzhodna Slovenija	1.0
472.0	372.0	2010.0	A	136.0	1040675.0	1040675.0	3803.0	12.0	B	1.0	26.0	13.0	0.0	0.0	25.0	0.0	0.0	Jugovzhodna Slovenija	1.0
473.0	383.0	2010.0	A	136.0	1040677.0	1040677.0	3803.0	13.0	A	1.0	26.0	14.0	0.0	1.0	25.0	0.0	0.0	Jugovzhodna Slovenija	1.0
474.0	376.0	2010.0	A	136.0	1040680.0	1040680.0	3803.0	13.0	B	1.0	25.0	11.0	0.0	1.0	22.0	0.0	0.0	Jugovzhodna Slovenija	1.0
475.0	736.0	2010.0	A	136.0	1040697.0	1040697.0	3803.0	16.0	B	1.0	25.0	13.0	0.0	2.0	6.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
476.0	384.0	2010.0	A	136.0	1040700.0	1040700.0	3803.0	17.0	A	1.0	24.0	10.0	0.0	2.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
477.0	739.0	2010.0	A	136.0	1040702.0	1040702.0	3803.0	17.0	B	1.0	27.0	14.0	0.0	2.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
478.0	740.0	2010.0	A	136.0	1040706.0	1040706.0	3803.0	18.0	A	1.0	22.0	11.0	0.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
479.0	375.0	2010.0	A	136.0	1040709.0	1040709.0	3803.0	18.0	B	1.0	24.0	14.0	0.0	3.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
480.0	738.0	2010.0	A	136.0	1040719.0	1040719.0	3803.0	20.0	B	1.0	20.0	10.0	0.0	2.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
481.0	374.0	2010.0	A	136.0	1040711.0	1040711.0	3803.0	19.0	A	1.0	21.0	11.0	0.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
482.0	377.0	2010.0	A	136.0	1040713.0	1040713.0	3803.0	19.0	B	1.0	20.0	13.0	0.0	1.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
483.0	261.0	2010.0	A	136.0	1040716.0	1040716.0	3803.0	20.0	A	1.0	16.0	7.0	0.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
484.0	472.0	2010.0	A	136.0	1040688.0	1040688.0	3803.0	15.0	A	1.0	27.0	15.0	0.0	1.0	19.0	1487.0	0.0	Podravska	1.0
485.0	816.0	2010.0	A	136.0	1040691.0	1040691.0	3803.0	15.0	B	1.0	21.0	11.0	0.0	1.0	15.0	1487.0	0.0	Podravska	1.0
486.0	815.0	2010.0	A	136.0	1040686.0	1040686.0	3803.0	14.0	B	1.0	27.0	11.0	0.0	1.0	25.0	0.0	0.0	Podravska	1.0
487.0	394.0	2010.0	A	137.0	1040733.0	1040733.0	3803.0	18.0	B	1.0	19.0	8.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
491.0	748.0	2010.0	A	137.0	1040725.0	1040725.0	3803.0	16.0	B	1.0	16.0	9.0	0.0	0.0	0.0	1487.0	0.0	Podravska	1.0
492.0	1233.0	2010.0	A	137.0	1040728.0	1040728.0	3803.0	17.0	A	1.0	18.0	7.0	0.0	0.0	0.0	1487.0	0.0	Podravska	1.0
494.0	583.0	2010.0	A	137.0	1040729.0	1040729.0	3803.0	17.0	B	1.0	22.0	12.0	0.0	1.0	0.0	1487.0	0.0	Podravska	1.0
495.0	902.0	2010.0	A	137.0	1040730.0	1040730.0	3803.0	18.0	A	1.0	21.0	8.0	0.0	1.0	0.0	1487.0	0.0	Podravska	1.0
496.0	587.0	2010.0	A	137.0	1040695.0	1040695.0	3803.0	12.0	A	1.0	28.0	16.0	0.0	0.0	28.0	0.0	0.0	Podravska	1.0
497.0	586.0	2010.0	A	137.0	1040699.0	1040699.0	3803.0	12.0	B	1.0	27.0	13.0	0.0	0.0	26.0	0.0	0.0	Podravska	1.0
498.0	398.0	2010.0	A	137.0	1040703.0	1040703.0	3803.0	13.0	A	1.0	26.0	16.0	0.0	0.0	26.0	0.0	0.0	Obalno-Kraška	1.0
499.0	749.0	2010.0	A	137.0	1040707.0	1040707.0	3803.0	13.0	B	1.0	27.0	15.0	0.0	1.0	27.0	0.0	0.0	Obalno-Kraška	1.0
500.0	751.0	2010.0	A	137.0	1040710.0	1040710.0	3803.0	14.0	A	1.0	27.0	14.0	0.0	2.0	27.0	0.0	0.0	Obalno-Kraška	1.0
501.0	400.0	2010.0	A	137.0	1040721.0	1040721.0	3803.0	15.0	B	1.0	19.0	8.0	0.0	1.0	19.0	1487.0	0.0	Obalno-Kraška	1.0
502.0	754.0	2010.0	A	137.0	1040723.0	1040723.0	3803.0	16.0	A	1.0	17.0	9.0	0.0	3.0	17.0	1487.0	0.0	Obalno-Kraška	1.0
503.0	396.0	2010.0	A	137.0	1040712.0	1040712.0	3803.0	14.0	B	1.0	26.0	12.0	0.0	0.0	26.0	0.0	0.0	Obalno-Kraška	1.0
504.0	752.0	2010.0	A	137.0	1040718.0	1040718.0	3803.0	15.0	A	1.0	19.0	10.0	0.0	0.0	19.0	1487.0	0.0	Obalno-Kraška	1.0
505.0	399.0	2010.0	A	137.0	1040740.0	1040740.0	3803.0	20.0	A	1.0	16.0	10.0	0.0	3.0	0.0	1487.0	0.0	Obalno-Kraška	1.0
506.0	753.0	2010.0	A	137.0	1040743.0	1040743.0	3803.0	20.0	B	1.0	18.0	9.0	0.0	1.0	0.0	1487.0	0.0	Obalno-Kraška	1.0
507.0	404.0	2010.0	A	137.0	1040738.0	1040738.0	3803.0	19.0	B	1.0	22.0	10.0	0.0	2.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
509.0	755.0	2010.0	A	137.0	1040736.0	1040736.0	3803.0	19.0	A	1.0	21.0	10.0	0.0	4.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
511.0	501.0	2020.0	OŠPP	138.0	1035575.0	1035575.0	3813.0	12.0	A	1.0	7.0	0.0	0.0	0.0	7.0	0.0	0.0	Savinjska	1.0
13.1	22415.0	2020.0	OŠPP	138.0	1035578.0	1035578.0	3813.0	14.0	A	1.0	8.0	5.0	0.0	0.0	8.0	0.0	0.0	Obalno-Kraška	1.0
512.0	785.0	2020.0	OŠPP	138.0	1035580.0	1035580.0	3813.0	15.0	A	1.0	9.0	2.0	0.0	0.0	7.0	1487.0	0.0	Savinjska	1.0
513.0	420.0	2020.0	OŠPP	138.0	1035577.0	1035577.0	3813.0	13.0	A	1.0	9.0	5.0	0.0	0.0	8.0	0.0	0.0	Podravska	1.0
514.0	427.0	2020.0	OŠPP	138.0	1035585.0	1035585.0	3813.0	16.0	A	1.0	9.0	4.0	0.0	0.0	5.0	1487.0	0.0	Koroška	1.0
515.0	770.0	2020.0	OŠPP	138.0	1035588.0	1035588.0	3813.0	17.0	A	1.0	11.0	4.0	0.0	0.0	9.0	1487.0	0.0	Koroška	1.0
517.0	772.0	2020.0	OŠPP	138.0	1038568.0	1038566.0	3813.0	17.0	6. razred	0.0	5.0	6.0	0.0	0.0	0.0	2.0	1487.0	Koroška	2.0
518.0	475.0	2020.0	OŠPP	138.0	1035595.0	1035595.0	3813.0	19.0	A	1.0	11.0	7.0	0.0	0.0	6.0	1487.0	0.0	Podravska	1.0
519.0	551.0	2020.0	OŠPP	138.0	1035597.0	1035597.0	3813.0	19.0	B	1.0	10.0	5.0	0.0	0.0	4.0	1487.0	0.0	Savinjska	1.0
520.0	878.0	2020.0	OŠPP	138.0	1035599.0	1035599.0	3813.0	20.0	A	1.0	7.0	2.0	0.0	0.0	2.0	1487.0	0.0	Savinjska	1.0
521.0	406.0	2020.0	OŠPP	138.0	1035601.0	1035601.0	3813.0	20.0	B	1.0	8.0	4.0	0.0	0.0	1.0	1487.0	0.0	Notranjsko-Kraška	1.0
522.0	402.0	2020.0	OŠPP	138.0	1038567.0	1038566.0	3813.0	16.0	5. razred	0.0	5.0	5.0	3.0	0.0	0.0	3.0	1487.0	Notranjsko-Kraška	2.0
523.0	758.0	2020.0	OŠPP	138.0	1035593.0	1035593.0	3813.0	18.0	A	1.0	8.0	3.0	0.0	0.0	4.0	1487.0	0.0	Notranjsko-Kraška	1.0
524.0	759.0	2010.0	A	140.0	1039042.0	1039042.0	3803.0	12.0	B	1.0	16.0	10.0	0.0	0.0	13.0	0.0	0.0	Notranjsko-Kraška	1.0
525.0	760.0	2010.0	A	140.0	1039044.0	1039044.0	3803.0	13.0	A	1.0	26.0	15.0	0.0	3.0	26.0	0.0	0.0	Notranjsko-Kraška	1.0
526.0	401.0	2010.0	A	140.0	1039046.0	1039046.0	3803.0	15.0	A	1.0	13.0	6.0	0.0	1.0	10.0	1487.0	0.0	Notranjsko-Kraška	1.0
527.0	757.0	2010.0	A	140.0	1039047.0	1039047.0	3803.0	15.0	B	1.0	17.0	9.0	0.0	2.0	15.0	1487.0	0.0	Notranjsko-Kraška	1.0
528.0	550.0	2010.0	A	140.0	1039048.0	1039048.0	3803.0	16.0	A	1.0	23.0	8.0	0.0	1.0	14.0	1487.0	0.0	Savinjska	1.0
529.0	231.0	2010.0	A	140.0	1039049.0	1039049.0	3803.0	17.0	A	1.0	21.0	8.0	0.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
530.0	980.0	2010.0	A	140.0	1039045.0	1039045.0	3803.0	14.0	A	1.0	23.0	10.0	0.0	2.0	18.0	0.0	0.0	Gorenjska	1.0
533.0	780.0	2010.0	A	140.0	1039095.0	1039095.0	3803.0	19.0	A	1.0	10.0	3.0	0.0	0.0	0.0	1487.0	0.0	Koroška	1.0
534.0	791.0	2010.0	A	140.0	1039099.0	1039099.0	3803.0	20.0	A	1.0	20.0	14.0	0.0	3.0	0.0	1487.0	0.0	Koroška	1.0
535.0	792.0	2010.0	A	140.0	1039037.0	1039037.0	3803.0	12.0	A	1.0	17.0	11.0	0.0	0.0	15.0	0.0	0.0	Koroška	1.0
536.0	410.0	2010.0	A	140.0	1039050.0	1039050.0	3803.0	18.0	A	1.0	19.0	12.0	0.0	3.0	0.0	1487.0	0.0	Podravska	1.0
537.0	761.0	2010.0	A	141.0	1042819.0	1042819.0	3803.0	20.0	A	1.0	24.0	12.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
538.0	409.0	2010.0	A	141.0	1042802.0	1042802.0	3803.0	17.0	A	1.0	22.0	8.0	0.0	0.0	0.0	1487.0	0.0	Podravska	1.0
539.0	407.0	2010.0	A	141.0	1042823.0	1042823.0	3803.0	20.0	C	1.0	25.0	13.0	0.0	0.0	0.0	1487.0	0.0	Podravska	1.0
548.0	175.0	2010.0	A	141.0	1042804.0	1042804.0	3803.0	17.0	B	1.0	22.0	8.0	0.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
549.0	174.0	2010.0	A	141.0	1042805.0	1042805.0	3803.0	17.0	C	1.0	22.0	11.0	0.0	0.0	0.0	1487.0	0.0	Pomurska	1.0
550.0	425.0	2010.0	A	141.0	1042807.0	1042807.0	3803.0	17.0	D	1.0	22.0	10.0	0.0	2.0	0.0	1487.0	0.0	Koroška	1.0
551.0	774.0	2010.0	A	141.0	1042809.0	1042809.0	3803.0	18.0	A	1.0	20.0	10.0	0.0	3.0	0.0	1487.0	0.0	Koroška	1.0
552.0	3711.0	2010.0	A	141.0	1042810.0	1042810.0	3803.0	18.0	B	1.0	21.0	12.0	0.0	4.0	0.0	1487.0	0.0	Koroška	1.0
553.0	435.0	2010.0	A	141.0	1042812.0	1042812.0	3803.0	18.0	C	1.0	20.0	9.0	0.0	3.0	0.0	1487.0	0.0	Gorenjska	1.0
554.0	9877.0	2010.0	A	141.0	1042813.0	1042813.0	3803.0	19.0	A	1.0	22.0	13.0	0.0	0.0	0.0	1487.0	0.0	Gorenjska	1.0
555.0	433.0	2010.0	A	141.0	1042815.0	1042815.0	3803.0	19.0	B	1.0	25.0	13.0	0.0	2.0	0.0	1487.0	0.0	Gorenjska	1.0
556.0	886.0	2010.0	A	141.0	1042816.0	1042816.0	3803.0	19.0	C	1.0	27.0	9.0	0.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
557.0	431.0	2010.0	A	141.0	1042782.0	1042782.0	3803.0	12.0	A	1.0	28.0	9.0	0.0	0.0	26.0	0.0	0.0	Gorenjska	1.0
558.0	889.0	2010.0	A	141.0	1042784.0	1042784.0	3803.0	12.0	B	1.0	28.0	10.0	0.0	0.0	26.0	0.0	0.0	Gorenjska	1.0
559.0	888.0	2010.0	A	141.0	1042786.0	1042786.0	3803.0	13.0	A	1.0	25.0	15.0	0.0	1.0	22.0	0.0	0.0	Gorenjska	1.0
560.0	438.0	2010.0	A	141.0	1042787.0	1042787.0	3803.0	13.0	B	1.0	26.0	15.0	0.0	0.0	26.0	0.0	0.0	Koroška	1.0
561.0	439.0	2010.0	A	141.0	1042789.0	1042789.0	3803.0	14.0	A	1.0	23.0	9.0	0.0	1.0	20.0	0.0	0.0	Koroška	1.0
562.0	776.0	2010.0	A	141.0	1042791.0	1042791.0	3803.0	14.0	B	1.0	21.0	12.0	0.0	0.0	19.0	0.0	0.0	Koroška	1.0
563.0	327.0	2010.0	A	141.0	1042793.0	1042793.0	3803.0	14.0	C	1.0	20.0	11.0	0.0	0.0	15.0	0.0	0.0	Pomurska	1.0
564.0	6688.0	2010.0	A	141.0	1042794.0	1042794.0	3803.0	15.0	A	1.0	28.0	12.0	0.0	0.0	17.0	1487.0	0.0	Savinjska	1.0
565.0	369.0	2010.0	A	141.0	1042796.0	1042796.0	3803.0	15.0	B	1.0	27.0	12.0	0.0	1.0	23.0	1487.0	0.0	Goriška	1.0
566.0	922.0	2010.0	A	141.0	1042797.0	1042797.0	3803.0	16.0	A	1.0	20.0	7.0	0.0	1.0	5.0	1487.0	0.0	Goriška	1.0
567.0	445.0	2010.0	A	141.0	1042799.0	1042799.0	3803.0	16.0	B	1.0	21.0	10.0	0.0	2.0	14.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
568.0	794.0	2010.0	A	141.0	1042800.0	1042800.0	3803.0	16.0	C	1.0	18.0	8.0	0.0	0.0	13.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
569.0	795.0	2010.0	A	141.0	1042822.0	1042822.0	3803.0	20.0	B	1.0	23.0	11.0	0.0	3.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
572.0	498.0	2010.0	A	142.0	1042683.0	1042683.0	3803.0	12.0	A	1.0	18.0	11.0	0.0	0.0	18.0	0.0	0.0	Savinjska	1.0
573.0	782.0	2010.0	A	142.0	1042684.0	1042684.0	3803.0	13.0	A	1.0	16.0	6.0	0.0	0.0	16.0	0.0	0.0	Savinjska	1.0
574.0	1240.0	2010.0	A	142.0	1042685.0	1042685.0	3803.0	14.0	A	1.0	15.0	6.0	0.0	0.0	14.0	0.0	0.0	Savinjska	1.0
575.0	354.0	2010.0	A	142.0	1042686.0	1042686.0	3803.0	15.0	A	1.0	16.0	3.0	0.0	0.0	16.0	1487.0	0.0	Pomurska	1.0
577.0	500.0	2010.0	A	142.0	1042688.0	1042688.0	3803.0	17.0	A	1.0	20.0	10.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
578.0	783.0	2010.0	A	142.0	1042691.0	1042691.0	3803.0	18.0	A	1.0	16.0	9.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
579.0	784.0	2010.0	A	142.0	1042694.0	1042694.0	3803.0	19.0	A	1.0	16.0	13.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
580.0	588.0	2010.0	A	142.0	1042698.0	1042698.0	3803.0	20.0	A	1.0	24.0	11.0	0.0	0.0	0.0	1487.0	0.0	Podravska	1.0
582.0	900.0	2010.0	A	142.0	1042687.0	1042687.0	3803.0	16.0	A	1.0	16.0	8.0	0.0	0.0	15.0	1487.0	0.0	Podravska	1.0
583.0	901.0	2010.0	A	143.0	1040755.0	1040755.0	3803.0	12.0	A	1.0	21.0	11.0	0.0	0.0	21.0	0.0	0.0	Podravska	1.0
584.0	149.0	2010.0	A	143.0	1040780.0	1040780.0	3803.0	20.0	B	1.0	21.0	12.0	0.0	4.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
585.0	669.0	2010.0	A	143.0	1040759.0	1040759.0	3803.0	13.0	A	1.0	21.0	9.0	0.0	0.0	19.0	0.0	0.0	Jugovzhodna Slovenija	1.0
586.0	450.0	2010.0	A	143.0	1040760.0	1040760.0	3803.0	13.0	B	1.0	18.0	9.0	0.0	1.0	18.0	0.0	0.0	Spodnjeposavska	1.0
587.0	449.0	2010.0	A	143.0	1040772.0	1040772.0	3803.0	16.0	B	1.0	20.0	11.0	0.0	0.0	3.0	1487.0	0.0	Spodnjeposavska	1.0
588.0	451.0	2010.0	A	143.0	1040773.0	1040773.0	3803.0	17.0	A	1.0	20.0	9.0	0.0	2.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
589.0	797.0	2010.0	A	143.0	1040774.0	1040774.0	3803.0	17.0	B	1.0	17.0	9.0	0.0	0.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
590.0	798.0	2010.0	A	143.0	1040775.0	1040775.0	3803.0	18.0	A	1.0	18.0	6.0	0.0	1.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
591.0	453.0	2010.0	A	143.0	1040776.0	1040776.0	3803.0	18.0	B	1.0	17.0	4.0	0.0	1.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
592.0	454.0	2010.0	A	143.0	1040777.0	1040777.0	3803.0	19.0	A	1.0	20.0	8.0	0.0	7.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
593.0	455.0	2010.0	A	143.0	1040778.0	1040778.0	3803.0	19.0	B	1.0	18.0	6.0	0.0	3.0	0.0	1487.0	0.0	Spodnjeposavska	1.0
594.0	459.0	2010.0	A	143.0	1040762.0	1040762.0	3803.0	14.0	A	1.0	18.0	7.0	0.0	0.0	16.0	0.0	0.0	Obalno-Kraška	1.0
595.0	807.0	2010.0	A	143.0	1040763.0	1040763.0	3803.0	14.0	B	1.0	18.0	11.0	0.0	0.0	16.0	0.0	0.0	Obalno-Kraška	1.0
596.0	456.0	2010.0	A	143.0	1040764.0	1040764.0	3803.0	15.0	A	1.0	23.0	13.0	0.0	0.0	9.0	1487.0	0.0	Obalno-Kraška	1.0
597.0	3531.0	2010.0	A	143.0	1040765.0	1040765.0	3803.0	15.0	B	1.0	23.0	8.0	0.0	1.0	14.0	1487.0	0.0	Obalno-Kraška	1.0
598.0	466.0	2010.0	A	143.0	1040769.0	1040769.0	3803.0	16.0	A	1.0	19.0	12.0	0.0	1.0	5.0	1487.0	0.0	Koroška	1.0
599.0	813.0	2010.0	A	143.0	1040779.0	1040779.0	3803.0	20.0	A	1.0	24.0	14.0	0.0	0.0	0.0	1487.0	0.0	Koroška	1.0
600.0	814.0	2010.0	A	143.0	1040757.0	1040757.0	3803.0	12.0	B	1.0	19.0	10.0	0.0	0.0	18.0	0.0	0.0	Koroška	1.0
601.0	463.0	2010.0	A	144.0	1043318.0	1043318.0	3803.0	13.0	C	1.0	22.0	13.0	0.0	1.0	22.0	0.0	0.0	Koroška	1.0
603.0	462.0	2010.0	A	144.0	1043328.0	1043328.0	3803.0	14.0	C	1.0	23.0	15.0	0.0	1.0	20.0	0.0	0.0	Koroška	1.0
604.0	969.0	2010.0	A	144.0	1043331.0	1043331.0	3803.0	15.0	A	1.0	23.0	10.0	0.0	1.0	18.0	1487.0	0.0	Koroška	1.0
605.0	811.0	2010.0	A	144.0	1043334.0	1043334.0	3803.0	15.0	B	1.0	22.0	8.0	0.0	0.0	19.0	1487.0	0.0	Koroška	1.0
606.0	471.0	2010.0	A	144.0	1043340.0	1043340.0	3803.0	16.0	A	1.0	25.0	15.0	0.0	2.0	11.0	1487.0	0.0	Podravska	1.0
607.0	474.0	2010.0	A	144.0	1043343.0	1043343.0	3803.0	16.0	B	1.0	24.0	12.0	0.0	2.0	12.0	1487.0	0.0	Podravska	1.0
608.0	473.0	2010.0	A	144.0	1043348.0	1043348.0	3803.0	17.0	A	1.0	21.0	9.0	0.0	3.0	0.0	1487.0	0.0	Podravska	1.0
609.0	468.0	2010.0	A	144.0	1043352.0	1043352.0	3803.0	17.0	B	1.0	20.0	8.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
610.0	3533.0	2010.0	A	144.0	1043367.0	1043367.0	3803.0	17.0	C	1.0	17.0	8.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
611.0	470.0	2010.0	A	144.0	1043368.0	1043368.0	3803.0	18.0	A	1.0	20.0	14.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
612.0	477.0	2010.0	A	144.0	1043371.0	1043371.0	3803.0	18.0	C	1.0	22.0	12.0	0.0	1.0	0.0	1487.0	0.0	Podravska	1.0
613.0	817.0	2010.0	A	144.0	1043372.0	1043372.0	3803.0	18.0	Č	1.0	21.0	14.0	0.0	3.0	0.0	1487.0	0.0	Podravska	1.0
614.0	818.0	2010.0	A	144.0	1043373.0	1043373.0	3803.0	19.0	A	1.0	23.0	11.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
615.0	608.0	2010.0	A	144.0	1043374.0	1043374.0	3803.0	19.0	B	1.0	22.0	11.0	0.0	4.0	0.0	1487.0	0.0	Savinjska	1.0
616.0	3789.0	2010.0	A	144.0	1043375.0	1043375.0	3803.0	19.0	C	1.0	22.0	10.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
617.0	609.0	2010.0	A	144.0	1043376.0	1043376.0	3803.0	20.0	A	1.0	24.0	11.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
618.0	819.0	2010.0	A	144.0	1043377.0	1043377.0	3803.0	20.0	B	1.0	25.0	14.0	0.0	2.0	0.0	1487.0	0.0	Savinjska	1.0
619.0	820.0	2010.0	A	144.0	1043313.0	1043313.0	3803.0	13.0	A	1.0	23.0	12.0	0.0	0.0	23.0	0.0	0.0	Savinjska	1.0
620.0	607.0	2010.0	A	144.0	1043315.0	1043315.0	3803.0	13.0	B	1.0	23.0	11.0	0.0	1.0	23.0	0.0	0.0	Savinjska	1.0
623.0	793.0	2010.0	A	144.0	1043370.0	1043370.0	3803.0	18.0	B	1.0	22.0	12.0	0.0	3.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
624.0	395.0	2010.0	A	144.0	1043322.0	1043322.0	3803.0	14.0	A	1.0	22.0	13.0	0.0	1.0	20.0	0.0	0.0	Podravska	1.0
625.0	572.0	2010.0	A	144.0	1043337.0	1043337.0	3803.0	15.0	C	1.0	23.0	10.0	0.0	1.0	22.0	1487.0	0.0	Podravska	1.0
626.0	936.0	2010.0	A	144.0	1043309.0	1043309.0	3803.0	12.0	A	1.0	21.0	9.0	0.0	0.0	20.0	0.0	0.0	Podravska	1.0
627.0	386.0	2010.0	A	144.0	1043311.0	1043311.0	3803.0	12.0	B	1.0	20.0	9.0	0.0	1.0	19.0	0.0	0.0	Jugovzhodna Slovenija	1.0
629.0	698.0	2010.0	A	144.0	1043326.0	1043326.0	3803.0	14.0	B	1.0	21.0	14.0	0.0	0.0	19.0	0.0	0.0	Podravska	1.0
630.0	250.0	2010.0	A	145.0	1041989.0	1041989.0	3803.0	12.0	A	1.0	26.0	14.0	0.0	0.0	26.0	0.0	0.0	Podravska	1.0
631.0	169.0	2010.0	A	145.0	1042028.0	1042028.0	3803.0	17.0	A	1.0	22.0	8.0	0.0	3.0	0.0	1487.0	0.0	Pomurska	1.0
632.0	245.0	2010.0	A	145.0	1042019.0	1042019.0	3803.0	15.0	A	1.0	24.0	10.0	0.0	0.0	22.0	1487.0	0.0	Podravska	1.0
633.0	389.0	2010.0	A	145.0	1042022.0	1042022.0	3803.0	16.0	A	1.0	27.0	15.0	0.0	0.0	17.0	1487.0	0.0	Podravska	1.0
634.0	347.0	2010.0	A	145.0	1042035.0	1042035.0	3803.0	19.0	A	1.0	26.0	12.0	0.0	3.0	0.0	1487.0	0.0	Pomurska	1.0
636.0	366.0	2010.0	A	145.0	1042037.0	1042037.0	3803.0	20.0	B	1.0	16.0	11.0	0.0	2.0	0.0	1487.0	0.0	Goriška	1.0
641.0	1337.0	2010.0	A	145.0	1042032.0	1042032.0	3803.0	18.0	A	1.0	21.0	10.0	0.0	5.0	0.0	1487.0	0.0	Gorenjska	1.0
642.0	1378.0	2010.0	A	145.0	1042036.0	1042036.0	3803.0	20.0	A	1.0	16.0	6.0	0.0	4.0	0.0	1487.0	0.0	Gorenjska	1.0
643.0	585.0	2010.0	A	145.0	1041995.0	1041995.0	3803.0	13.0	A	1.0	24.0	17.0	0.0	0.0	22.0	0.0	0.0	Podravska	1.0
644.0	718.0	2010.0	A	145.0	1042013.0	1042013.0	3803.0	14.0	B	1.0	14.0	8.0	0.0	0.0	14.0	0.0	0.0	Podravska	1.0
645.0	584.0	2010.0	A	145.0	1042010.0	1042010.0	3803.0	14.0	A	1.0	15.0	7.0	0.0	0.0	15.0	0.0	0.0	Podravska	1.0
648.0	737.0	2010.0	A	146.0	1039245.0	1039245.0	3803.0	12.0	A	1.0	15.0	4.0	0.0	0.0	15.0	0.0	0.0	Jugovzhodna Slovenija	1.0
649.0	478.0	2010.0	A	146.0	1039250.0	1039250.0	3803.0	13.0	A	1.0	18.0	5.0	0.0	0.0	13.0	0.0	0.0	Savinjska	1.0
650.0	1352.0	2010.0	A	146.0	1039251.0	1039251.0	3803.0	14.0	A	1.0	16.0	8.0	0.0	0.0	9.0	0.0	0.0	Savinjska	1.0
651.0	482.0	2010.0	A	146.0	1039257.0	1039257.0	3803.0	20.0	A	1.0	11.0	6.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
652.0	825.0	2010.0	A	146.0	1039253.0	1039253.0	3803.0	16.0	A	1.0	12.0	4.0	0.0	2.0	2.0	1487.0	0.0	Savinjska	1.0
653.0	824.0	2010.0	A	146.0	1039254.0	1039254.0	3803.0	17.0	A	1.0	12.0	5.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
654.0	480.0	2010.0	A	146.0	1039255.0	1039255.0	3803.0	18.0	A	1.0	11.0	5.0	0.0	3.0	0.0	1487.0	0.0	Savinjska	1.0
655.0	823.0	2010.0	A	146.0	1039256.0	1039256.0	3803.0	19.0	A	1.0	14.0	5.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
656.0	479.0	2010.0	A	146.0	1039252.0	1039252.0	3803.0	15.0	A	1.0	18.0	7.0	0.0	0.0	7.0	1487.0	0.0	Savinjska	1.0
