sola;izb0;izb1;izb2;izb3;izb4;izb5;izb6;izb7;izb8;izb9;izb10;izb11;izb12;izb13;izb14;izb15;izb16;izb17;izb18;izb19;izb20;izb21;izb22;izb23;izb24;izb25;izb26;izb27;izb28;izb29;izb30;izb31;izb32;izb33;izb34;izb35;izb36;izb37;izb38;izb39;izb40;izb41;izb42;izb43;izb44;izb45;izb46;izb47;izb48;izb49;izb50;izb51;izb52;izb53;izb54;izb55;izb56;izb57;izb58;izb59;izb60;izb61;izb62;izb63;izb64;izb65;izb66;izb67;izb68;izb69;izb70;izb71;izb72;izb73;izb74;izb75;izb76;izb77;izb78;izb79;izb80;izb81;izb82;izb83;izb84;izb85;izb86;izb87;izb88;izb89;izb90;izb91;izb92;izb93;izb94;izb95;izb96;izb97;izb98;izb99;izb100;izb101;izb102;izb103;izb104;izb105;izb106;izb107;izb108;izb109;izb110;izb111;izb112;izb113;izb114;izb115;izb116;izb117;izb118;izb119
Osnovna šola Kanal;0;0;0.002442598925256473;0.007816316560820713;0;0.004885197850512946;0;0;0;0.0019540791402051783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0019540791402051783;0;0;0;0.011235955056179775;0;0;0;0;0;0.006350757205666829;0;0;0;0.006350757205666829;0.0029311187103077674;0;0;0.0073277967757694185;0;0;0.006839276990718124;0;0.003419638495359062;0;0;0.009281875915974597;0.0039081582804103565;0.0019540791402051783;0;0.005862237420615535;0;0.003419638495359062;0.008793356130923302;0;0;0;0.005862237420615535;0.015632633121641426;0;0;0;0.008304836345872008;0;0;0;0.0019540791402051783;0.004396678065461651;0;0;0.009281875915974597;0;0;0;0;0;0;0;0;0;0;0;0.004885197850512946;0;0;0;0.005862237420615535;0;0;0;0;0.004396678065461651;0;0.002442598925256473;0;0.005862237420615535;0.008304836345872008;0;0;0;0.0029311187103077674;0;0.013190034196384953;0.004396678065461651;0;0;0.006350757205666829;0;0;0
Osnovna šola Kozara Nova Gorica;0.04040404040404041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030303030303030304;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04040404040404041;0;0;0;0;0;0.030303030303030304;0;0;0;0;0;0;0.025252525252525252;0;0;0;0;0;0;0;0;0;0.03535353535353535;0;0;0;0;0.030303030303030304;0.03535353535353535;0;0;0;0;0;0;0;0;0;0;0;0;0.025252525252525252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04040404040404041;0;0;0;0;0;0;0
Osnovna šola Sveti Jurij ob Šèavnici;0;0;0.0023767082590612004;0.0041592394533571005;0.013071895424836602;0;0.008912655971479501;0;0;0;0;0;0;0;0;0;0;0;0.009506833036244802;0;0;0.0059417706476530005;0;0;0;0;0;0;0.0059417706476530005;0.0035650623885918;0;0;0;0;0.004753416518122401;0.0059417706476530005;0;0;0;0;0.0053475935828877;0;0.0041592394533571005;0;0;0;0;0;0.0035650623885918;0;0.007724301841948901;0;0;0;0;0;0;0.0035650623885918;0;0;0.006535947712418301;0;0;0.011883541295306001;0;0;0;0.008318478906714201;0;0;0;0;0;0;0;0;0;0.004753416518122401;0;0;0;0;0.008912655971479501;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0059417706476530005;0.006535947712418301;0;0;0;0.0112893642305407;0;0;0;0;0.008912655971479501;0;0;0;0;0;0.0106951871657754;0;0;0;0.009506833036244802;0;0;0
Osnovna šola Branik;0;0;0;0.005911330049261084;0.003940886699507389;0;0;0;0;0;0;0;0.007881773399014778;0;0;0;0;0;0.012807881773399015;0.0187192118226601;0;0;0;0;0;0;0;0;0.019704433497536946;0.003940886699507389;0.0019704433497536944;0.006896551724137931;0;0;0.011822660098522168;0;0;0;0;0;0.005911330049261084;0;0;0;0;0.015763546798029555;0;0;0.008866995073891626;0;0;0;0;0;0;0;0;0.003940886699507389;0.0009852216748768472;0;0.02561576354679803;0;0.0049261083743842365;0.01083743842364532;0;0;0;0.020689655172413793;0.003940886699507389;0;0;0.003940886699507389;0;0;0;0.0049261083743842365;0;0;0;0.008866995073891626;0.008866995073891626;0;0.006896551724137931;0.009852216748768473;0;0;0;0;0.003940886699507389;0;0;0;0.0049261083743842365;0;0;0;0.005911330049261084;0;0.02167487684729064;0;0;0.011822660098522168;0;0.0009852216748768472;0;0.005911330049261084;0.005911330049261084;0;0;0;0;0;0.02167487684729064;0;0;0;0.011822660098522168;0;0;0
Osnovna šola Griže;0;0;0;0.008387342737323675;0;0.006481128478841022;0;0;0;0.009531071292413268;0;0;0;0;0;0;0;0;0.0041936713686618375;0.004956157072054899;0;0;0;0;0.008006099885627144;0;0;0;0;0;0;0;0;0;0.011437285550895921;0;0;0;0;0;0.004956157072054899;0;0;0;0;0;0;0;0;0;0;0.0057186427754479605;0;0;0;0;0;0.007624857033930614;0;0;0.0057186427754479605;0;0;0.006862371330537552;0;0;0;0.009149828440716736;0.007624857033930614;0;0;0;0.006481128478841022;0;0;0;0.0003812428516965307;0.0041936713686618375;0;0;0;0;0.008387342737323675;0.0030499428135722455;0;0;0.004574914220358368;0;0;0;0;0;0;0;0;0;0.004956157072054899;0;0;0;0;0.003431185665268776;0;0;0;0;0.0072436141822340835;0;0;0;0.004574914220358368;0;0.006862371330537552;0.0019062142584826535;0;0;0.004574914220358368;0;0;0
Osnovna šola Simona Jenka ;0;0;0;0.008290816326530613;0;0;0;0.009566326530612245;0;0;0;0;0;0;0;0;0;0;0.018494897959183673;0.01020408163265306;0;0;0;0;0;0;0.008290816326530613;0;0.01211734693877551;0;0;0.00510204081632653;0;0;0.008290816326530613;0;0;0;0;0;0.007653061224489796;0;0;0;0;0;0;0;0;0;0;0.005739795918367347;0;0;0;0;0.006377551020408163;0.004464285714285714;0;0;0.01211734693877551;0;0;0;0;0;0;0.008290816326530613;0;0;0;0;0.007653061224489796;0;0;0;0;0;0;0;0;0;0;0;0.010841836734693877;0;0.006377551020408163;0;0;0;0;0;0;0;0;0;0.008928571428571428;0;0;0;0;0;0;0;0;0;0.00701530612244898;0;0;0;0.008290816326530613;0.009566326530612245;0.00701530612244898;0;0;0;0.008290816326530613;0;0;0
Osnovna šola Miklavž na Dravskem polju;0;0;0;0.002229654403567447;0;0;0;0;0;0.0030657748049052395;0;0;0;0;0;0.0013935340022296545;0;0.0039018952062430325;0.0011148272017837235;0.007803790412486065;0;0;0;0;0;0;0.002508361204013378;0;0.0030657748049052395;0.004180602006688963;0;0;0;0;0.0036231884057971015;0;0;0;0.0039018952062430325;0;0.0039018952062430325;0;0.0039018952062430325;0;0.0016722408026755853;0.011426978818283166;0;0;0.008918617614269788;0;0;0.005852842809364548;0;0;0;0;0;0.002508361204013378;0;0.002229654403567447;0.008639910813823858;0;0.0016722408026755853;0.005016722408026756;0.0013935340022296545;0;0;0.0039018952062430325;0.004738015607580825;0;0;0.004180602006688963;0.0016722408026755853;0;0;0.006131549609810479;0.002787068004459309;0.0039018952062430325;0;0;0;0;0.007803790412486065;0.002508361204013378;0.002229654403567447;0;0.005295429208472687;0;0;0.0013935340022296545;0;0;0.0036231884057971015;0;0;0.0019509476031215162;0.0033444816053511705;0.0019509476031215162;0;0;0.006688963210702341;0.0030657748049052395;0.002787068004459309;0;0;0;0.007525083612040134;0;0;0;0.007803790412486065;0.0013935340022296545;0.013935340022296544;0.007803790412486065;0;0;0.002787068004459309;0;0;0
Osnovna šola Vincenzo e Diego de Castro Piran;0;0;0;0;0;0;0;0;0;0.0071090047393364926;0;0;0.014218009478672985;0;0;0;0;0;0;0.023696682464454975;0;0;0;0;0.02843601895734597;0;0;0;0.023696682464454975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02132701421800948;0.011848341232227487;0;0;0;0.016587677725118485;0;0;0;0;0;0;0;0.018957345971563982;0.016587677725118485;0;0;0.0071090047393364926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014218009478672985;0;0.016587677725118485;0;0;0;0;0;0;0;0.026066350710900472;0.016587677725118485;0.011848341232227487;0;0;0;0;0;0;0;0;0;0;0;0.02132701421800948;0;0.02132701421800948;0;0;0;0.02843601895734597;0;0;0
Osnovna šola Miren;0;0;0;0.00404244567963618;0.00606366851945427;0.005053057099545225;0;0;0;0.00202122283981809;0;0;0;0;0;0;0;0;0.003031834259727135;0;0;0;0;0;0;0;0.00606366851945427;0;0;0;0.005053057099545225;0;0;0;0.0025265285497726125;0;0;0;0;0;0.0035371399696816574;0;0;0;0;0.003031834259727135;0;0;0;0;0;0.00606366851945427;0;0.011622031328954016;0;0;0;0.00606366851945427;0.007579585649317837;0;0.0055583628094997475;0;0;0.00808489135927236;0;0;0;0.00606366851945427;0.0035371399696816574;0;0;0.005053057099545225;0;0;0;0;0;0;0;0;0;0;0.003031834259727135;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00404244567963618;0;0;0;0;0;0.00404244567963618;0.005053057099545225;0;0;0.00606366851945427;0;0;0;0;0;0.00808489135927236;0;0;0;0.011116725618999495;0;0;0
Osnovna šola Pesnica;0;0;0;0.010326311441553077;0;0;0;0;0;0;0;0;0.004956629491945477;0.004956629491945477;0;0;0;0;0;0.012391573729863693;0;0;0;0;0;0;0.003304419661296985;0;0;0;0;0;0;0;0.0057827344072697235;0;0;0;0.003304419661296985;0;0.0028913672036348617;0;0.0024783147459727386;0;0;0.0037174721189591076;0;0;0.003304419661296985;0;0;0;0;0;0;0;0;0.007434944237918215;0;0;0.004956629491945477;0;0.00660883932259397;0.00660883932259397;0;0;0;0.007021891780256092;0.006195786864931847;0;0;0.007021891780256092;0.004130524576621231;0;0;0;0.004543577034283354;0.0053696819496076;0;0;0;0;0.003304419661296985;0;0;0;0.0053696819496076;0;0.0012391573729863693;0;0;0;0;0;0.007021891780256092;0;0.006195786864931847;0;0.0012391573729863693;0.004543577034283354;0;0.004543577034283354;0;0;0;0;0.0037174721189591076;0;0;0;0.007434944237918215;0;0.0020652622883106154;0.0037174721189591076;0;0.0053696819496076;0.0053696819496076;0;0;0
Osnovna šola Brezno - Podvelka Podružnica Kapla na Kozjaku;0;0;0;0.02570093457943925;0;0;0.009345794392523364;0;0;0;0;0;0;0;0;0;0;0;0;0.011682242990654205;0;0.009345794392523364;0;0.018691588785046728;0;0;0.016355140186915886;0;0;0;0;0;0;0;0.016355140186915886;0.002336448598130841;0;0;0;0;0.02102803738317757;0;0;0;0;0;0.03271028037383177;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028037383177570093;0;0;0;0;0;0;0.02336448598130841;0;0;0;0;0.014018691588785047;0;0;0;0;0.014018691588785047;0;0;0;0;0;0.02570093457943925;0;0;0.009345794392523364;0;0;0;0;0;0;0;0.02102803738317757;0.009345794392523364;0;0;0;0;0;0;0;0;0;0;0.02102803738317757;0;0;0;0;0;0.02102803738317757;0;0;0;0;0;0;0
Osnovna šola Staneta Žagarja Lipnica;0;0;0;0.008585858585858586;0;0;0;0;0;0.0065656565656565654;0;0;0;0;0;0;0;0;0.005555555555555556;0.013131313131313131;0;0;0.0035353535353535356;0;0;0;0.012121212121212121;0;0;0;0;0;0;0;0.014141414141414142;0;0;0;0;0;0.0035353535353535356;0;0.010101010101010102;0;0;0.011111111111111112;0;0;0.005555555555555556;0;0.007070707070707071;0.008585858585858586;0;0;0;0;0;0.0065656565656565654;0;0;0.007070707070707071;0;0;0.007575757575757576;0;0;0;0.010101010101010102;0.0030303030303030303;0;0;0.0065656565656565654;0.005050505050505051;0;0;0;0;0.006060606060606061;0.004545454545454545;0;0.0065656565656565654;0;0.006060606060606061;0;0;0;0.00202020202020202;0;0;0;0;0;0;0;0.005050505050505051;0;0.004545454545454545;0;0;0;0;0.007070707070707071;0.00202020202020202;0;0;0.00808080808080808;0.006060606060606061;0;0;0;0.006060606060606061;0;0.007575757575757576;0.012626262626262626;0;0.0035353535353535356;0.0035353535353535356;0;0;0
Osnovna šola Cirila Kosmaèa Piran;0;0;0;0.003810330228619814;0;0.01100762066045724;0;0;0;0;0;0.00846740050804403;0;0.006350550381033023;0;0;0;0;0.008044030482641828;0;0;0;0;0;0;0;0.00550381033022862;0;0;0;0;0;0;0;0.010160880609652836;0;0;0;0;0;0.013547840812870448;0;0;0;0;0.008044030482641828;0.008890770533446233;0;0;0;0;0.015241320914479255;0;0;0;0;0;0.0046570702794242165;0;0;0.013124470787468248;0;0;0.006773920406435224;0;0;0;0.0059271803556308214;0;0;0;0;0;0;0;0;0;0.005080440304826418;0;0;0.003386960203217612;0;0.01143099068585944;0.0071972904318374255;0;0;0;0;0;0;0;0.010160880609652836;0;0;0.00550381033022862;0;0.0046570702794242165;0;0;0;0;0.014394580863674851;0;0;0;0.0029635901778154107;0.003386960203217612;0;0;0;0;0;0.01397121083827265;0;0;0;0.006773920406435224;0;0;0.0021168501270110076
Osnovna šola Predoslje Kranj;0;0;0;0.0031847133757961785;0;0.00389242745930644;0;0;0;0.005307855626326964;0;0;0;0;0;0;0;0;0.005307855626326964;0.005307855626326964;0;0;0;0;0;0;0;0;0.005307855626326964;0;0;0.0024769992922859165;0;0;0.0074309978768577496;0;0;0;0;0;0.0028308563340410475;0;0.0024769992922859165;0;0;0.0021231422505307855;0;0;0.006723283793347488;0;0;0.003538570417551309;0;0;0;0;0;0.006723283793347488;0;0;0.00389242745930644;0;0.006015569709837226;0.00389242745930644;0;0;0;0.00778485491861288;0;0;0;0;0.00389242745930644;0;0;0.0046001415428167025;0.009200283085633405;0.004246284501061571;0;0;0;0;0.003538570417551309;0.0031847133757961785;0;0;0.003538570417551309;0;0;0;0;0;0;0;0;0;0.005661712668082095;0;0;0;0;0.0046001415428167025;0.0031847133757961785;0;0;0;0.005307855626326964;0;0;0;0.005661712668082095;0;0.00778485491861288;0.004953998584571833;0;0;0.007077140835102618;0;0;0
Osnovna šola Dobrova;0;0;0;0.004834510970621049;0;0.002231312755671253;0;0;0;0;0;0.0014875418371141688;0;0;0;0;0;0;0.0029750836742283376;0.005578281889178133;0;0;0;0;0;0;0.002231312755671253;0;0;0;0;0;0;0;0.003718854592785422;0;0;0;0.0029750836742283376;0;0.0029750836742283376;0;0;0;0.0026031982149497955;0.005206396429899591;0;0;0.00334696913350688;0;0;0;0;0;0;0;0;0.004090740052063964;0;0;0.01004090740052064;0;0.004090740052063964;0.001859427296392711;0;0;0;0.009669021941242098;0;0;0;0;0.0026031982149497955;0;0;0;0;0.0029750836742283376;0;0.00334696913350688;0;0;0.0029750836742283376;0.004462625511342506;0;0;0.005206396429899591;0;0;0;0;0.0029750836742283376;0;0;0.0026031982149497955;0;0.005950167348456675;0;0;0;0;0.007437709185570844;0;0;0;0;0.00669393826701376;0;0;0;0.008925251022685012;0;0.011156563778356266;0.00334696913350688;0;0;0.007065823726292302;0;0;0.00334696913350688
Osnovna šola Angela Besednjaka Maribor;0;0;0;0.011111111111111112;0;0.003968253968253968;0;0;0;0;0;0.003968253968253968;0;0;0;0;0;0;0;0.003968253968253968;0;0;0;0.0031746031746031746;0;0;0.005555555555555556;0;0;0;0;0;0;0;0.007142857142857143;0;0;0;0.005158730158730159;0;0.001984126984126984;0;0;0;0.0031746031746031746;0.00873015873015873;0;0;0.002777777777777778;0;0;0;0;0;0;0;0;0.008333333333333333;0;0.00873015873015873;0.009523809523809525;0;0;0.004365079365079365;0;0;0;0.005158730158730159;0;0;0;0.004365079365079365;0.00753968253968254;0;0;0;0;0.002380952380952381;0;0.003968253968253968;0;0;0.009126984126984128;0.005158730158730159;0;0;0.0007936507936507937;0;0;0;0;0.0015873015873015873;0;0;0.006349206349206349;0.004761904761904762;0.004365079365079365;0.004365079365079365;0;0;0;0.003968253968253968;0.007936507936507936;0;0;0;0.004761904761904762;0;0;0;0.001984126984126984;0;0.0035714285714285713;0;0;0;0.005952380952380952;0;0;0.002380952380952381
Osnovna šola Livade - Izola;0;0;0;0.0033320992225101815;0.006293965198074787;0.0011106997408367272;0;0;0;0;0;0.0011106997408367272;0.0037023324694557573;0;0.0018511662347278786;0;0;0;0.0033320992225101815;0;0;0;0;0.0074046649389115145;0;0;0;0;0;0;0;0;0;0;0.00777489818585709;0;0;0;0;0;0.001480932987782303;0;0.004442798963346909;0;0;0.004813032210292484;0.0018511662347278786;0;0.0033320992225101815;0;0.0018511662347278786;0;0;0.004072565716401333;0;0;0;0.002961865975564606;0;0;0.008515364679748241;0;0;0.008885597926693817;0;0;0;0.0136986301369863;0;0;0;0;0.002961865975564606;0;0;0;0.008515364679748241;0.005923731951129212;0;0;0;0;0.008145131432802665;0;0;0;0;0;0.00259163272861903;0;0;0.00259163272861903;0;0;0;0;0.0037023324694557573;0.0055534987041836355;0.008885597926693817;0.004442798963346909;0;0;0;0;0;0;0.0037023324694557573;0;0;0;0;0;0.0055534987041836355;0;0;0.0037023324694557573;0.004442798963346909;0;0;0.0033320992225101815
Osnovna šola Košana;0;0;0;0.006980802792321117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012216404886561954;0;0;0;0;0;0;0.012216404886561954;0;0;0;0;0;0;0;0.017452006980802792;0;0;0;0;0;0.012216404886561954;0;0;0;0.010471204188481676;0.013961605584642234;0;0;0;0;0;0;0;0;0;0;0;0.008726003490401396;0;0;0.019197207678883072;0;0;0.013961605584642234;0;0;0;0.013961605584642234;0;0;0;0;0.008726003490401396;0;0;0;0.0034904013961605585;0.013961605584642234;0;0;0.013961605584642234;0;0.010471204188481676;0;0;0;0;0;0;0;0;0;0;0;0.0034904013961605585;0;0.010471204188481676;0.015706806282722512;0;0;0;0.005235602094240838;0;0;0;0.010471204188481676;0.019197207678883072;0;0;0;0;0;0.015706806282722512;0.019197207678883072;0;0;0.006980802792321117;0;0;0
Osnovna šola III Murska Sobota;0;0;0;0.0039100684261974585;0.0016291951775822744;0.002932551319648094;0.002280873248615184;0;0;0.0032583903551645487;0;0.002280873248615184;0;0.005539263603779733;0;0;0;0;0;0.005213424568263278;0;0.002606712284131639;0;0;0;0;0;0;0;0.002606712284131639;0;0;0;0;0.009123492994460736;0.0016291951775822744;0;0;0.006842619745845552;0;0.0035842293906810036;0;0;0;0;0.002606712284131639;0;0;0;0;0;0.004561746497230368;0;0;0;0;0;0.0032583903551645487;0;0;0.01335940045617465;0;0;0.006842619745845552;0;0;0;0.01335940045617465;0;0;0;0;0.007168458781362007;0;0;0;0.0019550342130987292;0.007168458781362007;0;0.006842619745845552;0;0;0.0032583903551645487;0;0;0;0.002606712284131639;0;0;0;0;0.0009775171065493646;0;0;0.004887585532746823;0;0.002932551319648094;0;0;0;0;0.008145975887911373;0;0;0;0;0.004561746497230368;0;0;0;0.004887585532746823;0;0.0061909416748126425;0.008471814923427827;0;0;0.0035842293906810036;0;0;0.0019550342130987292
Osnovna šola Stanka Vraza Ormož;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06557377049180328;0;0;0;0;0;0.03278688524590164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06557377049180328;0;0;0;0;0.06557377049180328;0.04918032786885246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06557377049180328;0;0;0;0;0;0;0
Osnovna šola Gradec Podružnièna osnovna šola Vaèe;0;0;0;0.009762900976290097;0;0.011157601115760111;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041841004184100415;0;0;0;0;0;0;0.00697350069735007;0;0;0;0;0;0;0;0.029288702928870293;0;0;0;0.00697350069735007;0;0.02092050209205021;0;0.01394700139470014;0.008368200836820083;0;0.019525801952580194;0;0;0.016736401673640166;0;0;0;0;0;0;0;0;0;0;0;0.02092050209205021;0;0;0.008368200836820083;0;0;0;0.03207810320781032;0;0;0;0;0.01394700139470014;0;0;0;0;0.01813110181311018;0;0;0;0;0.01394700139470014;0.009762900976290097;0;0;0.008368200836820083;0;0;0;0;0;0;0;0;0;0.011157601115760111;0;0;0.00697350069735007;0;0;0;0;0;0;0.008368200836820083;0;0;0;0.008368200836820083;0;0.019525801952580194;0;0;0.0041841004184100415;0.008368200836820083;0;0;0
Osnovna šola Ivana Groharja;0;0;0;0.004891684136967156;0;0;0;0;0;0;0;0.0020964360587002098;0;0.003261122757978104;0;0;0;0;0.0034940600978336828;0.005124621476822734;0.0011646866992778943;0;0;0;0;0;0;0;0.007453994875378523;0;0;0;0;0;0.006522245515956208;0;0.00395993477754484;0;0;0;0.0023293733985557887;0;0;0;0;0.006289308176100629;0;0;0.002795248078266946;0;0;0;0;0;0;0;0;0.00791986955508968;0;0.001397624039133473;0.004891684136967156;0;0;0.0023293733985557887;0;0;0;0.009783368273934312;0.0018634987188446308;0;0;0.0037269974376892617;0;0;0;0;0.0058234334963894714;0.004891684136967156;0;0;0.0069881201956673656;0;0.002562310738411367;0.0034940600978336828;0;0;0.001397624039133473;0;0;0;0;0.0011646866992778943;0.002795248078266946;0;0;0;0.003028185418122525;0;0;0;0;0.0034940600978336828;0;0;0;0;0.00605637083624505;0;0;0;0.002562310738411367;0;0.00605637083624505;0;0;0;0.0041928721174004195;0;0;0.0020964360587002098
Osnovna šola Tišina;0;0;0;0.01020408163265306;0;0.0026619343389529724;0.012866015971606033;0;0;0;0;0;0;0.003105590062111801;0;0;0;0;0.0026619343389529724;0.009316770186335404;0;0.011978704525288377;0;0.0026619343389529724;0;0;0.0026619343389529724;0;0;0;0;0;0;0;0.008429458740017746;0.01020408163265306;0;0;0;0;0.003992901508429458;0;0;0;0.003105590062111801;0.0075421472937000885;0;0;0.006654835847382431;0;0;0.0026619343389529724;0;0;0;0;0;0.007985803016858917;0;0;0.01419698314108252;0;0.005767524401064774;0.00354924578527063;0;0;0;0.01020408163265306;0.001774622892635315;0;0;0;0.0048802129547471165;0;0;0;0.0013309671694764862;0.003992901508429458;0.00354924578527063;0;0;0;0;0.0048802129547471165;0;0.0026619343389529724;0.009760425909494233;0;0;0;0;0;0;0;0.0022182786157941437;0;0.0048802129547471165;0.0026619343389529724;0;0;0;0.005767524401064774;0;0;0;0;0.006211180124223602;0;0;0;0.013309671694764862;0;0.013309671694764862;0;0;0;0.00354924578527063;0;0;0
Osnovna šola Ane Gale Sevnica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0547945205479452;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0410958904109589;0;0;0;0;0;0.0547945205479452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0821917808219178;0;0;0;0;0.0410958904109589;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0136986301369863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0547945205479452;0;0;0;0;0;0;0
Osnovna šola Cerklje ob Krki;0;0;0;0.0022692889561270802;0;0.0030257186081694403;0;0;0;0.00832072617246596;0;0;0;0;0;0;0;0;0;0.00529500756429652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00680786686838124;0;0;0;0.00529500756429652;0;0.0045385779122541605;0;0.01664145234493192;0;0;0.009833585476550681;0;0;0.00529500756429652;0;0;0.0037821482602118004;0;0.006051437216338881;0;0;0;0.009833585476550681;0;0;0.012859304084720122;0;0;0.00680786686838124;0;0;0;0.019667170953101363;0.00832072617246596;0;0;0;0;0;0;0;0;0.00529500756429652;0;0.00529500756429652;0;0;0.01059001512859304;0;0;0;0.0030257186081694403;0;0;0;0;0;0;0;0;0;0.01361573373676248;0;0;0.0113464447806354;0;0;0;0;0;0;0.0022692889561270802;0;0;0;0.0022692889561270802;0;0.01664145234493192;0.01739788199697428;0;0;0.0030257186081694403;0;0;0
Osnovna šola Mengeš;0;0;0;0.005123428039124359;0;0.00535631113181183;0;0.0018630647414997672;0;0.0034932463903120633;0;0;0.0004657661853749418;0;0;0;0;0;0;0.007219375873311598;0.0018630647414997672;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011178388448998603;0;0;0;0;0;0.002328830926874709;0;0;0;0.0018630647414997672;0.002095947834187238;0;0;0.004191895668374476;0;0.0030274802049371215;0.0039590125756870055;0;0;0;0;0;0.0037261294829995344;0;0.002095947834187238;0.00535631113181183;0;0.002328830926874709;0.002328830926874709;0;0;0.0016301816488122963;0.01047973917093619;0.002328830926874709;0;0;0.004890544946436889;0;0;0;0;0.0037261294829995344;0.0018630647414997672;0;0;0.0013972985561248254;0;0.009781089892873778;0.002328830926874709;0;0;0.0013972985561248254;0;0.002095947834187238;0;0;0;0;0;0;0;0.0018630647414997672;0;0.002328830926874709;0;0;0.0034932463903120633;0.0025617140195621797;0;0;0;0.006054960409874243;0;0;0;0.002095947834187238;0;0.012808570097810898;0.0032603632976245926;0;0;0.004424778761061947;0;0;0
Osnovna šola Ledina;0;0.0029211295034079843;0;0.004543979227523531;0;0.004868549172346641;0;0;0;0;0;0.0038948393378773127;0;0;0.013956507627393703;0;0;0.004219409282700422;0.004868549172346641;0.006491398896462187;0.0022719896137617657;0;0;0;0;0;0.0029211295034079843;0;0.00519311911716975;0.0019474196689386564;0;0.006166828951639078;0;0;0.00551768906199286;0;0;0;0;0;0.00551768906199286;0;0;0;0;0.002596559558584875;0;0;0.006491398896462187;0;0;0.0032456994482310936;0;0;0;0;0;0.00519311911716975;0;0.0038948393378773127;0.002596559558584875;0;0.004868549172346641;0.00519311911716975;0;0;0;0.008438818565400843;0.0038948393378773127;0;0;0;0;0;0;0;0;0.006491398896462187;0;0;0;0;0.0022719896137617657;0;0.004543979227523531;0;0.0035702693930542034;0;0;0;0;0.0022719896137617657;0;0.0032456994482310936;0;0;0.004219409282700422;0;0;0;0;0.0035702693930542034;0.004219409282700422;0;0;0.005842259006815969;0.002596559558584875;0;0;0;0.004219409282700422;0;0.007465108730931516;0;0;0;0.00551768906199286;0;0;0.0038948393378773127
