Regija,Sifra,Šola,'Okoljska vzgoja II /i/','Likovno snovanje 3 /i/','Izbrani šport /i/','Verstva in etika 2 /i/','Logika III /i/','Ansambelska igra /i/','Kemija v življenju /i/','Angleš?ina III /i/','Matemati?ne delavnice 8 /i/','Latinš?ina I /i/','Ruš?ina III /i/','Projekti iz fizike in tehnike /i/','Madžarš?ina II /i/','Filozofija za otroke: Jaz in drugi /i/','Obdelava gradiv: kovine /i/','Kitajš?ina I /i/','Verstva in etika 1 /i/','Nemš?ina I /i/','Projekti iz fizike in ekologije /i/','Zvezde in vesolje /i/','Tisk /i/','Hrvaš?ina II /i/','Urejanje besedil /i/','Robotika v tehniki /i/','Okoljska vzgoja I /i/','Logika II /i/','Hrvaš?ina I /i/','Klekljanje II /i/','Šolsko novinarstvo /i/','Sre?anja s kulturami in na?ini življenja /i/','Na?ini prehranjevanja /i/','Turisti?na vzgoja /i/','Kmetijska dela /i/','Filozofija za otroke: Eti?na raziskovanja /i/','Angleš?ina II /i/','Romska kultura /i/','Življenje upodobljeno v umetnosti /i/','Srbš?ina II /i/','Francoš?ina III /i/','Obdelava gradiv: umetne snovi /i/','Kemija v okolju /i/','Genetika /i/','Šport za zdravje /i/','Literarni klub /i/','Ruš?ina I /i/','Klaviatura in ra?unalnik I /i/','Raziskovanje doma?e okolice /i/','Glasbeni projekt /i/','Okoljska vzgoja III /i/','Sodobna priprava hrane /i/','Latinš?ina II /i/','Obdelava gradiv: les /i/','Ra?unalništvo (v OŠPP) /i/','Sonce Luna in Zemlja /i/','Latinš?ina III /i/','Ra?unalniška omrežja /i/','Vezenje: Angleško vezenje in rišelje vezenje (i)','Glasbena dela /i/','Filozofija za otroke: Kriti?no mišljenje /i/','Televizija /i/','Šahovsko kombiniranje /i/','Španš?ina III /i/','Nemš?ina III /i/','Sodobnosti z razsežnostmi dediš?ine /i/','Varstvo pred naravnimi in drugimi nesre?ami /i/','Državljanska kultura /i/','Italijanš?ina III /i/','?ebelarstvo /i/','Elektrotehnika /i/','Življenje ?loveka na zemlji /i/','Šahovske strategije /i/','Sodobno kmetijstvo /i/','Francoš?ina II /i/','Informacijsko opismenjevanje /i/','Vezenje: Osnovni vbodi in tehnike vezenja /i/','Odkrivajmo preteklost mojega kraja /i/','Hrvaš?ina III /i/','Matemati?ne delavnice 7 /i/','Kitajš?ina III /i/','Klekljanje I /i/','Organizmi v naravi in umetnem okolju /i/','Daljnogledi in planeti /i/','Raziskovanje organizmov v doma?i okolici /i/','Klaviatura in ra?unalnik II /i/','Nemš?ina II /i/','Kitajš?ina II /i/','Multimedia /i/','Rastline in ?lovek /i/','Italijanš?ina II /i/','Gledališki klub /i/','Starinski in družabni plesi /i/','Ljudski plesi /i/','Kaj nam govorijo umetnine /i/','Ples /i/','Radio /i/','Likovno snovanje 2 /i/','Risanje v geometriji in tehniki /i/','Vezenje: Slikarski marjeti?ni in gobelinski vbodi (i)','Elektronika z robotiko /i/','Oblika in slog /i/','Francoš?ina I /i/','Italijanš?ina I /i/','Šport za sprostitev /i/','Logika I /i/','Srbš?ina I /i/','Ruš?ina II /i/','Klekljanje III /i/','Verstva in etika 3 /i/','Madžarš?ina I /i/','Retorika /i/','Angleš?ina I /i/','Matemati?ne delavnice 9 /i/','Likovno snovanje 1 /i/','Španš?ina II /i/','Poskusi v kemiji /i/','Raziskovanje doma?ega kraja in varstvo njegovega okolja /i/'
Osrednjeslovenska,321,'Osnovna šola Primoža Trubarja Velike Laš?e',0,10,46,6,0,7,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,10,0,0,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,24,0,4,0,0,8,0,8,0,9,0,6,0,12,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,9,0,0,6,21,47,0,75,0,8,0,0,0,0,0,12,32,0,0,0,0,0,0,11,0,0,24,0,22,0
Osrednjeslovenska,322,'Osnovna šola Brezovica pri Ljubljani',0,9,8,0,0,0,0,0,0,0,0,0,0,0,28,0,0,39,0,0,31,0,37,0,0,0,0,0,15,0,17,21,0,0,0,0,0,0,8,9,11,13,36,0,0,0,0,0,0,24,0,15,0,0,0,18,0,0,0,25,0,4,31,0,13,0,3,16,0,0,0,0,5,0,0,0,0,0,0,7,6,0,4,0,31,0,29,7,20,25,0,0,0,8,11,8,0,0,0,13,24,23,43,0,0,0,0,0,0,16,0,0,8,7,10,0
Osrednjeslovenska,323,'Osnovna šola Preserje',0,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,46,53,0,0,0,0,0,0,0,15,0,0,30,0,0,0,0,0,0,51,0,12,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,13,0,19,0,0,0,0,0,42,0,0,0,0,0,0,63,0,0,0,0,0,0,13,0,0,15,0,0,35
Osrednjeslovenska,324,'Osnovna šola Horjul',0,17,25,0,0,2,0,0,0,0,0,0,0,0,15,0,0,16,0,11,0,0,11,3,0,0,8,0,6,20,9,16,0,0,0,0,0,0,0,4,9,0,26,0,0,0,0,0,0,26,0,9,0,13,0,13,0,0,0,19,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,11,0,13,0,0,0,21,26,0,15,10,18,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,6,0,8,17
Osrednjeslovenska,325,'Osnovna šola Polhov Gradec',0,8,23,9,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,11,0,12,10,0,0,0,0,6,0,21,9,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,6,0,6,0,7,0,15,0,21,12,0,0,14,7,6,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,22,12,0,0,0,26,0,0,20,0,0,9,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,7,0,0
Osrednjeslovenska,326,'Osnovna šola Dobrova',0,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,0,0,21,12,0,0,0,0,12,0,6,13,0,0,0,0,0,0,15,0,0,0,26,11,0,0,0,0,0,19,0,22,0,6,0,16,0,0,0,10,0,0,11,0,0,0,0,0,9,0,0,0,16,0,0,0,0,7,0,0,0,6,0,0,30,0,22,8,0,8,0,0,0,12,0,20,0,0,0,0,15,0,24,0,0,0,0,0,0,4,0,0,28,0,7,0
Osrednjeslovenska,334,'Osnovna šola 8 talcev Logatec',0,42,46,0,0,0,12,0,0,0,0,0,0,0,11,0,0,36,0,0,13,0,27,0,0,0,0,0,7,9,5,0,0,0,0,0,0,0,6,5,0,0,31,0,0,0,9,0,0,14,0,6,0,11,0,16,0,0,0,20,0,0,16,0,0,0,0,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,6,15,0,11,10,17,6,0,0,0,19,0,36,0,0,0,0,0,0,18,0,0,10,0,16,12
Osrednjeslovenska,335,'Osnovna šola Tabor Logatec',0,19,19,0,0,0,0,0,0,0,0,0,0,0,17,0,0,44,0,0,29,0,31,0,0,0,0,0,6,0,11,19,0,0,0,0,0,0,0,22,17,0,25,0,0,0,0,0,0,15,0,21,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,17,0,0,0,9,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,10,0,0,11,0,16,0
Osrednjeslovenska,534,'Osnovna šola Log - Dragomer',0,6,46,0,0,10,0,0,0,0,0,0,0,0,0,0,22,16,8,0,0,0,20,0,10,0,0,0,0,20,42,12,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,0,0,29,0,7,0,18,0,17,0,0,0,0,0,0,5,35,8,0,0,0,0,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,15,0,0,0,0,0,8,0,0,0,0,0,0,27,0,0,0,0,0,0,10,0,0,7,0,17,0
Osrednjeslovenska,535,'Osnovna šola dr. Ivana Korošca Borovnica',0,0,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,13,0,0,0,0,32,0,6,23,8,0,0,0,0,0,0,0,9,6,10,0,0,0,0,0,0,8,0,14,0,8,0,10,0,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,11,22,0,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,1,10,26
Osrednjeslovenska,536,'Osnovna šola Ivana Cankarja Vrhnika',0,14,42,16,0,12,8,0,0,0,0,0,0,0,0,0,18,36,0,15,20,0,16,10,0,0,0,8,10,0,15,0,16,0,0,0,21,0,7,12,0,14,26,0,0,0,0,10,0,46,0,23,5,15,0,11,0,10,8,8,0,0,16,0,0,0,11,0,0,0,0,15,3,8,0,0,0,0,0,15,9,15,0,0,15,0,13,11,12,15,18,26,11,0,12,20,15,0,16,0,6,7,28,0,0,0,7,30,0,11,0,0,5,0,9,0
Osrednjeslovenska,602,'Osnovna šola Sti?na',0,9,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,0,0,0,9,10,0,0,0,0,15,7,22,6,0,0,0,0,0,0,0,10,9,0,16,5,0,0,0,0,0,11,0,13,5,10,0,7,12,0,0,0,0,0,21,9,9,0,0,0,6,7,0,0,0,0,8,20,0,0,0,0,17,12,0,0,20,0,19,13,0,9,12,0,0,0,0,20,0,7,9,0,0,0,21,0,0,0,0,15,0,14,0,0,11,0,38,0
Osrednjeslovenska,605,'Osnovna šola Božidarja Jakca Ljubljana',0,7,23,0,0,17,14,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,5,0,0,0,28,0,9,10,0,0,0,0,0,0,0,0,0,0,22,9,0,0,8,24,0,14,0,5,0,7,0,13,0,0,0,0,0,7,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,0,0,0,27,0,16,0,0,14,0,0,0,16,0,5,0,0,0,0,0,0,28,0,0,0,0,0,0,11,0,0,18,5,17,26
Osrednjeslovenska,614,'Osnovna šola Livada ',0,14,51,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,17,0,9,0,19,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,17,0,0,6,17,0,0,0,0,19,0,0,0,0,0,0,11,0,0,0,0,0,0,15,0,0,24,0,17,0
Osrednjeslovenska,675,'Osnovna šola Sti?na Podružni?na šola Višnja Gora',0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,16,0,13,22,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,14,0,6,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,7,5,0,7,0,0,0,0,0,16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,18,15
Osrednjeslovenska,679,'Osnovna šola Sti?na Podružni?na šola Zagradec',0,14,18,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,13,0,0,0,0,25,0,17,0,0,0,0,0,0,0,0,0,12,0,13,21,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,0
Osrednjeslovenska,707,'Osnovna šola Gabrovka - Dole Podružni?na osnovna šola Dole pri Litiji',0,9,9,0,0,4,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,13,0,14,0,5,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
Osrednjeslovenska,747,'Osnovna šola Preska Podružnica Topol',0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,8,0,0,0
Osrednjeslovenska,1027,'Osnovna šola Gradec',0,16,42,0,0,11,0,0,0,0,0,0,0,12,7,0,0,15,0,0,0,0,18,21,0,0,0,0,14,0,13,13,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,25,0,23,0,13,0,24,0,20,19,19,12,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,9,0,0,0,8,13,8,0,0,10,0,0,0,25,11,0,0,0,15,0,18,0,0,7,0,12,0
Osrednjeslovenska,1034,'Osnovna šola Louisa Adami?a Grosuplje Podružnica Šmarje Sap',0,14,15,0,0,0,9,0,4,0,0,0,0,0,9,0,0,13,0,0,0,0,16,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,8,15,0,0,22,0,0,0,0,0,0,15,0,21,0,0,0,10,0,0,0,8,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,22,0,23,0,8,38,0,0,0,0,0,24,0,0,0,0,7,6,26,0,0,0,0,0,0,13,0,7,7,0,25,0
Osrednjeslovenska,1234,'Osnovna šola Rovte',0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,13,0,27,23,0,0,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,8,0,0,6,0,0,0,18,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,0,4,0,11,0
Osrednjeslovenska,1237,'Osnovna šola Dobrepolje Podružni?na šola Struge',0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,5,0,6,7,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,4,0,5,0,14,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0
Osrednjeslovenska,1259,'Osnovna šola Šmartno v Tuhinju',0,20,34,14,0,23,0,0,0,0,0,0,0,29,0,0,7,29,0,0,0,0,6,0,7,0,0,0,8,0,31,17,0,0,0,0,0,0,0,13,0,0,28,0,0,0,11,0,0,36,0,8,0,0,0,8,0,0,8,14,0,0,13,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,0,0,9,0,0,0,10,16,10,0,0,0,0,0,0,35,0,0,0,0,14,0,9,0,0,6,0,20,0
Osrednjeslovenska,1307,'Osnovna šola Brinje Grosuplje',0,18,25,0,0,0,12,0,10,0,0,0,0,0,20,0,0,28,0,13,0,0,7,25,0,0,0,18,16,0,24,11,0,0,0,0,0,0,0,27,0,8,19,0,0,0,0,0,0,7,0,32,0,8,0,9,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,13,10,0,0,17,0,9,11,0,26,0,0,0,11,0,15,26,0,18,0,0,0,30,11,0,0,7,0,0,8,0,16,17,6,11,0
Osrednjeslovenska,1346,'Osnovna šola Litija',0,14,33,0,0,11,0,0,0,0,0,0,0,0,0,0,0,39,0,15,0,0,19,0,0,0,0,0,17,12,25,22,0,7,0,0,0,0,0,5,0,0,43,0,0,0,0,0,0,19,0,19,0,15,0,24,0,0,11,46,0,0,13,44,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,0,24,17,0,24,0,0,0,0,32,13,0,0,0,0,0,0,37,0,0,0,0,0,0,6,0,7,22,0,16,0
Osrednjeslovenska,3629,'Osnovna šola Gradec Podružni?na osnovna šola Va?e',0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,21,5,0,0,0,0,7,0,10,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,12,0,4,0,10,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,7,0,0,0,10,0,3,0,0,0,0,0,0,13,6,0,0,0,0,0,8,0,0,5,0,0,0
Osrednjeslovenska,3767,'Waldorfska šola Ljubljana',0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,48,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,27,24,0,0,75,0,0,0,83,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osrednjeslovenska,6687,'Osnovna šola Antona Martina Slomška Vrhnika',0,10,17,15,0,0,0,0,18,0,0,0,0,0,0,0,24,13,0,8,0,0,14,0,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,29,0,0,0,0,0,0,14,0,16,0,7,0,19,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,12,0,0,0,0,0,25,0,0,15,0,0,0,30,0,12,0,0,26,0,0,0,12,0,0,0,0,11,0,0,0,45,23,0,0,0,10,0,0,0,0,19,12,36,0
Osrednjeslovenska,10549,'Osnovna šola Dragomelj',0,9,21,0,0,7,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,0,9,10,0,0,28,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,5,0,12,0,0,0,16,0,6,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,20,0,18,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,9,0,0,7,0,8,0
Podravska,245,'Osnovna šola Jožeta Hudalesa Jurovski dol',0,22,17,0,0,13,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,28,15,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,15,0,14,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,6,16,0,0,0,0,17,0,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0
Podravska,246,'Osnovna šola Lenart',0,14,28,14,0,18,0,0,8,0,0,0,0,0,22,0,20,27,0,0,0,0,24,0,0,0,0,0,0,0,16,16,5,0,0,0,0,0,11,21,10,0,23,0,0,0,19,0,0,21,0,22,8,29,0,18,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,22,6,0,9,7,2,0,14,17,19,0,0,0,0,9,0,36,14,0,0,0,25,0,9,0,0,12,0,8,0
Podravska,247,'Osnovna šola Voli?ina',0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,17,0,0,27,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,13,0,13,0,19,0,21,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,6,26,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0
Podravska,248,'Osnovna šola Sveta Ana',0,0,21,0,0,16,0,0,6,0,0,0,0,0,0,0,0,32,0,0,0,0,28,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,10,0,15,0,8,0,4,0,17,0,16,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,0,15,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,6,0
Podravska,249,'Osnovna šola Benedikt',0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,12,0,6,15,0,0,0,0,0,0,0,0,0,9,50,0,0,0,0,0,0,11,0,8,0,0,0,10,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,14,0,18,17,14,19,0,0,23,0,0,0,0,0,0,32,7,0,0,0,0,0,9,0,0,13,0,0,0
Podravska,250,'Osnovna šola in vrtec Sveta Trojica',0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,2,15,0,0,0,0,10,0,5,4,0,0,0,0,0,0,0,4,2,0,23,0,0,0,5,0,0,22,0,6,0,4,0,7,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,10,3,0,8,7,0,0,0,38,10,0,0,12,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,12,9
Podravska,251,'Osnovna šola Cerkvenjak - Vitomarci',0,14,13,0,0,0,0,29,0,0,0,0,0,0,15,0,0,15,0,0,0,0,7,0,0,0,0,0,11,0,8,14,0,0,31,0,0,0,0,0,13,0,19,0,0,0,0,18,0,21,0,21,0,0,0,9,0,0,0,7,11,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,17,0,7,0,0,10,0,0,0,13,7,12,0,0,0,0,0,0,31,0,0,0,0,0,0,0,29,0,9,0,22,0
Podravska,389,'Osnovna šola Sveti Tomaž',0,22,17,0,0,0,0,6,0,0,0,0,0,0,16,0,0,8,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,10,0,0,14,0,0,0,0,0,0,13,0,23,0,0,0,10,0,0,0,22,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,0,10,19,0,10,0,0,0,0,10,15,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,11,0,23,0
Podravska,390,'Osnovna šola Ormož',0,17,17,0,0,13,0,0,8,0,0,0,0,0,0,0,0,15,0,15,0,0,18,0,0,9,0,0,19,0,0,15,0,0,0,0,26,0,5,8,0,0,34,0,0,0,16,14,0,14,0,13,0,17,0,15,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,19,0,0,8,0,14,20,0,12,0,0,8,0,0,14,0,0,0,0,16,0,29,8,0,0,0,0,0,8,0,0,10,5,29,23
Podravska,393,'Osnovna šola Velika Nedelja',0,13,23,0,0,0,0,26,0,0,0,0,0,0,17,0,0,22,0,17,0,0,7,0,0,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,18,0,21,0,0,0,0,10,0,10,0,14,0,23,0,13,0,0,0,22,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,25,15,0,0,10,0,13,17,0,18,15,10,0,7,11,13,0,0,28,0,15,0,13,0,0,0,0,0,0,5,10,7,10,0,17,0
Podravska,394,'Osnovna šola Miklavž pri Ormožu',0,16,16,0,0,17,0,8,0,0,0,0,0,0,22,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,34,7,0,0,13,0,0,0,0,22,0,0,15,21,0,0,0,8,0,27,0,12,0,0,0,0,0,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,10,0,0,0,0,28,16,16,0,0,11,0,7,17,0,0,0,0,0,0,0,13,0,20,0,7,0
Podravska,395,'Osnovna šola Središ?e ob Dravi',0,10,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,9,18,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,12,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,0,0,0,16,9,0,0,0,0,0,0,12,17,0,0,0,0,0,0,12,0,7,5,10,0
Podravska,407,'Osnovna šola Mladika Ptuj',0,0,26,0,0,10,0,0,0,0,0,0,0,0,0,0,26,15,0,18,0,0,16,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,12,0,28,0,21,0,11,0,22,0,11,0,0,0,0,9,0,0,0,0,0,9,15,0,0,8,0,0,0,0,0,0,0,0,8,0,0,10,0,15,0,0,17,0,0,17,15,0,0,9,0,15,0,10,0,22,0,0,0,0,20,0,16,0,0,15,0,0,0
Podravska,408,'Osnovna šola Olge Megli? ',0,16,35,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,21,10,0,11,6,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,15,0,8,0,15,0,26,0,0,20,21,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,25,0,0,13,0,0,0,16,0,15,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,9,0
Podravska,409,'Osnovna šola Breg ',0,10,16,10,0,0,8,0,11,0,0,0,0,6,0,0,0,25,0,9,0,0,8,13,0,0,0,0,3,0,16,17,0,10,0,0,0,0,0,7,0,0,21,0,0,7,16,0,0,21,0,8,0,11,0,27,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,9,0,0,0,31,0,21,0,0,20,0,0,0,0,9,8,0,14,0,0,0,0,19,0,0,0,0,13,0,13,0,10,7,0,22,0
Podravska,410,'Osnovna šola Ljudski vrt Ptuj',0,11,32,0,0,17,16,0,0,0,0,0,0,9,9,0,0,36,0,0,0,0,7,0,0,0,0,0,23,0,12,9,0,40,0,0,0,0,4,0,13,0,32,0,0,0,0,0,0,16,0,21,0,16,0,11,0,0,0,0,6,0,26,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,38,0,10,0,0,8,10,9,0,9,0,9,0,0,0,0,20,0,36,6,0,0,0,0,0,32,0,0,7,0,33,13
Podravska,413,'Osnovna šola dr. Franja Žge?a Dornava',0,12,18,0,0,11,0,32,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,9,0,12,26,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,11,0,11,0,20,0,23,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,18,0,0,0
